9,59.49432405
13,59.49432405
13,59.6130031
14,59.49432405
15,68.60681115
4,59.49432405
5,80.87719298
9,59.5252838
11,83.9370485
8,59.49432405
12,68.93188854
5,59.65944272
8,65.22703818
9,59.62848297
11,59.53560372
3,59.49432405
5,77.46646027
3,59.56656347
5,81.31578947
10,59.49432405
11,74.33436533
3,59.55624355
13,82.03818369
8,59.51496388
10,78.85964912
7,59.68524252
10,59.55624355
6,59.49432405
12,67.87925697
4,59.58204334
9,80.7120743
5,59.55624355
9,59.51496388
10,72.91537668
5,59.54592363
9,71.58410733
7,59.53560372
11,86.76986584
3,59.60784314
9,72.66769866
6,59.49432405
9,68.75644995
9,59.49432405
9,59.63364293
10,98.52941176
6,59.69040248
11,71.98142415
13,82.87925697
9,59.49432405
13,70.26831785
16,83.12177503
12,59.49432405
15,59.49432405
3,59.59236326
5,83.18369453
12,59.55624355
9,59.50464396
13,62.17234262
14,67.00722394
3,59.68008256
7,82.28070175
6,59.74716202
9,72.97729618
3,59.60784314
6,64.90712074
10,59.499484
5,59.74716202
8,59.6749226
14,59.49432405
6,59.55624355
10,72.0123839
8,59.50464396
5,59.53044376
5,59.59236326
6,59.53560372
8,59.5252838
8,59.62848297
7,59.53044376
9,59.499484
14,79.63364293
10,59.49432405
14,66.9504644
18,79.03508772
8,59.499484
13,80.57791538
7,59.65944272
11,59.49432405
12,70.52115583
3,59.51496388
4,79.38080495
8,59.68008256
11,69.7626419
13,59.49432405
17,76.13519092
5,59.58204334
8,83.49845201
8,59.50980392
8,59.66976264
11,73.05469556
5,59.60784314
12,59.49432405
13,71.47058824
8,59.66976264
10,65.35087719
7,59.5252838
9,71.2745098
5,59.68524252
11,66.26418989
14,82.22394221
3,59.62332301
4,65.8255934
8,80.36119711
7,59.66976264
8,71.08875129
4,59.49432405
8,68.44169247
4,59.49432405
8,82.87925697
16,59.53560372
14,59.59236326
18,79.77812178
13,59.51496388
5,59.499484
8,59.50980392
13,74.2002064
9,59.54076367
4,59.6130031
10,74.14860681
5,59.49432405
6,83.50361197
12,59.55624355
12,59.49432405
13,59.56656347
15,90.28895769
6,59.5252838
7,65.73271414
10,90.26315789
11,59.50980392
13,70.7997936
5,59.56656347
8,66.14551084
6,59.49432405
9,73.18885449
9,59.49432405
15,71.82146543
3,59.55624355
5,66.82146543
7,59.60784314
5,59.59236326
8,88.72033024
9,59.49432405
17,62.83281734
4,59.499484
10,92.04850361
9,59.60784314
6,59.49432405
8,72.54385965
8,59.49432405
13,75.20123839
12,59.51496388
14,63.51393189
16,72.45614035
4,59.68524252
5,66.25902993
9,59.49432405
6,59.50980392
10,74.47884417
4,59.49432405
6,62.40454076
11,71.23323013
14,59.499484
18,99.85552116
3,59.50464396
7,71.23323013
4,59.499484
5,66.98142415
8,85.06707946
9,59.49432405
4,59.49432405
9,71.84726522
14,59.49432405
7,59.57688338
13,75.99587203
14,87.34778122
3,59.55624355
7,82.71929825
9,59.49432405
11,67.95149639
3,59.54076367
8,59.58204334
9,59.53560372
11,83.09081527
7,59.68008256
13,91.98142415
10,59.60784314
3,59.5252838
5,98.20949432
6,59.49432405
14,62.26006192
7,59.49432405
13,73.60681115
6,59.54076367
12,64.42724458
3,59.53560372
7,63.73065015
8,85.20123839
9,59.59236326
6,59.49432405
8,82.7244582
8,59.49432405
10,98.48813209
8,59.52012384
10,78.11145511
7,59.49432405
11,59.49432405
12,71.98142415
9,59.60784314
10,62.52321981
11,59.54592363
15,70.19091847
9,59.50980392
10,81.99174407
8,59.60784314
9,65.56759546
10,59.55624355
12,81.36738906
8,59.60784314
11,64.74200206
17,82.82249742
10,59.499484
12,62.78637771
7,59.53560372
10,71.43446852
6,59.53044376
13,82.26522188
6,59.56140351
9,71.43962848
5,59.60784314
6,70.9752322
6,59.50980392
7,71.89886481
7,59.57688338
9,61.46026832
3,59.60784314
6,72.09494324
6,59.59236326
13,66.86790506
6,59.49432405
10,91.98142415
3,59.49432405
8,79.86068111
10,59.53044376
14,59.59236326
7,59.51496388
12,64.42724458
12,59.6130031
4,59.56656347
6,83.14241486
13,59.499484
9,59.65944272
10,83.50361197
15,59.52012384
9,59.64912281
10,64.63880289
11,83.16821465
5,59.59236326
11,79.82972136
9,59.63364293
5,59.56140351
6,74.13828689
15,83.03921569
5,59.56656347
6,65.58307534
4,59.6749226
7,65.54179567
8,84.24664603
4,59.53044376
8,82.56449948
12,59.54592363
15,80.51083591
12,59.499484
15,68.18885449
6,59.63364293
7,67.30650155
9,81.33126935
3,59.49432405
4,75.37667699
12,59.6130031
8,59.55108359
9,85.5624355
11,59.6749226
5,59.55108359
8,96.7131063
4,59.49432405
8,87.23942208
7,59.60784314
16,82.86893705
8,59.49432405
11,79.65428277
7,59.60784314
9,59.60784314
11,61.00103199
8,59.69556244
5,59.50464396
7,71.45510836
10,72.92569659
13,59.52012384
15,61.73374613
3,59.50980392
5,83.37977296
5,59.60268318
6,59.5252838
11,71.96594427
6,59.499484
8,81.37770898
12,59.49432405
