2,51.5995872
3,51.5995872
4,64.1744066
5,64.15376677
6,64.15376677
7,64.12280702
9,64.07636739
10,64.00412797
13,63.76676987
14,63.73581011
15,63.66357069
16,63.64809082
17,63.56553148
1,51.60990712
2,51.5995872
3,57.11042312
4,56.90402477
5,56.73890609
6,56.69246646
7,56.3622291
8,56.11455108
9,55.92879257
10,55.88235294
11,55.80495356
12,55.63467492
13,55.51083591
14,63.96800826
1,51.60474716
2,64.40144479
4,64.40660475
6,64.29308566
7,64.27760578
8,64.22600619
9,64.18988648
10,64.18472652
1,51.60474716
2,64.12796698
4,64.38596491
6,64.18988648
7,64.22600619
8,64.19504644
1,51.60474716
2,64.32404541
3,64.2621259
4,64.28276574
5,64.31888545
6,64.27244582
7,64.21568627
8,64.1744066
9,64.15892673
12,64.17956656
13,64.16924665
1,51.63570691
2,61.6873065
4,60.63983488
5,64.21568627
6,64.08668731
7,64.06604747
8,63.94220846
10,63.90608875
11,63.76676987
12,63.75128999
14,63.63261094
1,51.60474716
2,51.5995872
3,51.5995872
4,51.5995872
5,51.5995872
6,64.25696594
7,64.17956656
9,64.19504644
11,64.21568627
12,64.23632611
1,51.62022704
2,63.91640867
4,63.96800826
5,63.31785346
6,64.13828689
8,64.14860681
9,64.12280702
10,64.12280702
11,64.12280702
12,64.15376677
1,51.60474716
2,51.5995872
3,54.29308566
4,55.96491228
5,55.44375645
6,55.4127967
7,55.33539732
8,63.73581011
1,51.7131063
2,63.86480908
3,63.9370485
4,63.94736842
5,63.90608875
8,63.85448916
9,63.7874097
10,63.75128999
11,63.70485036
1,51.60474716
2,56.79566563
3,64.37564499
5,64.12280702
6,64.0505676
8,64.0247678
10,63.99380805
11,63.93188854
1,51.60474716
2,51.5995872
3,51.5995872
4,64.07120743
6,64.12280702
7,64.09184727
8,64.08152735
9,64.06088751
10,64.01960784
11,64.02992776
1,51.625387
2,51.5995872
3,51.5995872
4,51.5995872
5,51.60474716
6,51.5995872
7,51.5995872
8,51.5995872
9,51.5995872
10,51.5995872
11,51.5995872
12,53.4623323
13,53.33333333
14,60.11867905
15,63.98864809
1,51.60474716
2,51.5995872
3,51.5995872
4,51.5995872
5,51.5995872
6,63.97832817
8,63.95768834
11,63.88028896
12,63.85448916
13,63.75644995
14,63.74613003
15,63.71001032
16,63.66873065
1,51.60474716
2,63.2249742
3,64.15892673
4,64.21568627
6,64.07636739
7,64.14344685
10,64.23116615
11,64.07120743
12,64.10216718
1,51.71826625
2,56.48090815
3,56.17131063
4,55.5624355
5,55.31991744
6,58.0753354
7,57.9876161
8,57.84313725
9,57.80701754
1,51.60474716
2,54.86584107
3,55.72239422
4,64.34468524
5,64.36532508
6,64.41176471
8,64.45304438
9,64.34468524
1,51.60474716
2,55.53147575
4,55.05159959
5,56.38286894
6,55.72755418
7,64.30856553
8,64.27244582
10,64.29308566
1,51.61506708
2,52.8998968
3,64.16408669
4,64.09700722
5,64.08152735
7,64.09700722
8,64.06604747
10,63.99896801
11,63.95768834
12,63.9370485
13,63.86480908
14,63.77192982
15,63.7254902
1,51.71826625
2,57.52321981
3,64.30340557
4,64.35500516
5,64.39112487
6,64.27244582
7,64.29308566
8,64.27760578
10,64.24664603
11,64.25696594
12,64.2621259
13,64.24148607
14,64.23116615
1,51.60990712
2,51.5995872
3,56.47058824
4,64.22084623
5,64.14860681
6,64.16408669
7,64.15892673
8,64.18472652
11,64.16408669
12,64.17956656
13,64.14344685
1,51.60474716
2,55.31475748
3,54.73684211
4,64.50464396
5,64.44788442
7,64.4375645
8,64.34468524
9,64.29308566
10,64.30340557
12,64.32404541
1,51.60990712
2,59.32920537
3,58.81836945
4,58.34881321
5,58.14241486
6,57.9876161
7,64.37048504
8,64.34468524
10,64.30856553
11,64.29824561
12,64.31888545
14,64.34468524
15,64.32404541
17,64.35500516
18,64.33952528
19,64.34468524
20,64.35500516
1,51.60990712
2,51.97110423
3,64.25180599
4,64.11764706
5,64.09184727
6,64.09184727
7,64.10732714
8,64.09700722
9,64.04024768
10,64.03508772
11,64.01960784
13,63.97832817
14,63.95768834
15,63.92156863
16,63.86480908
1,51.7131063
2,63.65325077
3,63.62229102
4,63.49845201
5,63.40557276
6,63.24561404
7,62.81733746
8,62.52837977
9,61.55314757
10,61.19195046
11,60.72239422
12,60.39731682
13,60.09287926
14,59.86068111
16,59.57688338
1,51.67698658
2,63.0495356
4,64.36016512
6,64.49432405
7,64.41692466
8,64.40660475
9,64.30856553
10,64.29308566
11,64.31888545
1,51.60474716
2,54.30856553
3,63.59649123
4,63.21981424
5,64.15376677
6,64.18472652
7,64.14860681
8,64.15892673
9,64.15892673
10,64.12796698
11,64.09184727
13,64.06088751
1,51.62022704
2,51.5995872
3,51.5995872
4,51.5995872
5,58.26109391
6,58.1372549
7,58.0495356
8,58.01857585
10,57.96181631
11,57.80701754
12,57.72961816
15,57.62641899
16,57.6006192
1,51.60990712
2,64.23632611
4,64.16924665
5,64.19504644
6,64.21052632
8,64.18472652
9,64.18988648
10,64.09700722
11,64.08152735
1,51.60990712
2,51.5995872
3,51.5995872
4,51.5995872
5,64.0247678
7,64.02992776
8,63.98864809
10,63.97832817
11,63.9370485
12,63.92156863
13,63.88544892
1,51.60990712
2,63.95252838
4,64.02992776
5,64.0247678
7,64.01444788
8,63.97832817
9,63.92156863
10,63.875129
11,63.80288958
12,63.73581011
13,63.59133127
14,63.53973168
1,51.60474716
2,51.5995872
3,51.5995872
4,51.5995872
5,51.5995872
6,51.5995872
7,51.5995872
8,51.69246646
9,63.73581011
11,63.6996904
12,63.57069143
13,63.52941176
14,63.40557276
1,51.60474716
2,57.8121775
3,63.9628483
4,63.69453044
6,63.53973168
7,63.40557276
8,63.19401445
9,63.00309598
10,62.77089783
11,62.07946336
12,61.11971104
13,60.8875129
1,51.60474716
2,51.5995872
3,51.5995872
4,51.5995872
5,51.5995872
6,57.77605779
7,64.499484
9,64.45820433
10,64.30856553
11,64.20536636
12,64.2002064
13,64.2002064
1,51.60474716
2,51.5995872
3,51.5995872
4,51.5995872
5,51.5995872
6,51.5995872
7,51.5995872
8,51.5995872
9,64.25696594
10,64.21052632
11,64.19504644
12,64.2002064
13,64.16408669
1,51.60990712
2,51.5995872
3,55.18575851
4,54.84004128
5,64.0247678
7,63.98348813
8,63.98348813
9,63.86480908
11,63.80804954
12,63.77708978
13,63.65325077
14,63.62745098
1,51.60474716
2,62.79669763
3,60.71723426
4,59.39628483
5,58.81320949
6,58.35397317
7,58.09081527
9,57.86377709
10,57.71413829
11,63.59133127
12,63.56037152
13,63.46749226
14,63.39525284
15,63.30753354
16,63.08049536
17,63.00825593
18,62.84829721
1,51.625387
2,56.5995872
3,64.5252838
6,64.5252838
7,64.49432405
8,64.38080495
10,64.20536636
11,64.24148607
12,64.20536636
13,64.15376677
14,64.09700722
15,64.09184727
1,51.66150671
2,55.82043344
3,58.11145511
4,58.05985552
5,57.91021672
6,57.92053664
7,57.68833849
8,57.62641899
9,57.5128999
10,57.49742002
11,57.42002064
12,57.17750258
13,57.06398349
14,56.99690402
15,56.99690402
16,56.91950464
1,51.61506708
2,52.01754386
3,60.58823529
4,57.7244582
6,59.8245614
7,59.36016512
8,63.83384933
9,63.76160991
10,63.68421053
11,63.58101135
12,63.69453044
13,63.65325077
14,63.65325077
15,63.6119711
1,51.60474716
2,64.25180599
3,64.36532508
4,64.38080495
5,64.41692466
7,64.38596491
8,64.38080495
9,64.42208462
10,64.40144479
11,64.27760578
12,64.24148607
13,64.22084623
14,64.23632611
16,64.23116615
1,51.60990712
2,51.5995872
3,51.5995872
4,63.21465428
5,62.40970072
6,61.26934985
7,60.74819401
9,60.01031992
10,64.17956656
11,64.11764706
12,64.06604747
13,64.01444788
14,63.88028896
15,63.86480908
1,51.62022704
2,55.9752322
3,57.42002064
4,58.17853457
5,57.84829721
6,57.8379773
7,57.66769866
9,57.49742002
10,57.47162023
11,57.38390093
12,57.33230134
13,63.67905057
14,64.24148607
15,64.24148607
16,64.22084623
1,51.60474716
2,62.56449948
3,59.93292054
4,59.41692466
5,59.09184727
6,58.59649123
8,58.40557276
9,58.08049536
10,58.00825593
1,51.625387
2,55.97007224
3,55.4747162
4,58.18369453
5,57.86377709
6,57.70897833
7,64.16924665
8,64.15892673
10,64.11764706
11,64.16408669
12,64.12796698
13,64.09184727
1,51.60990712
2,51.67182663
3,51.5995872
4,51.5995872
5,55.1754386
6,64.29824561
7,64.33436533
8,64.40144479
9,64.42208462
11,64.40144479
12,64.40660475
13,64.30340557
15,64.29824561
16,64.30856553
17,64.29824561
1,51.60474716
2,54.38080495
3,54.36016512
4,54.23632611
5,59.1744066
6,58.94736842
7,58.51393189
8,58.34881321
9,58.16821465
10,58.04437564
11,57.88957688
12,57.8379773
13,57.78637771
14,57.69865841
15,57.64189886
1,51.60474716
2,51.5995872
3,51.5995872
4,63.2249742
5,62.70381837
6,61.70794634
7,60.70691434
9,60.21671827
10,59.78328173
11,59.48916409
12,59.24664603
14,59.00412797
15,58.90608875
16,58.68937049
17,58.57069143
18,58.41589267
1,51.60474716
2,54.90712074
3,54.57688338
4,54.1744066
5,53.83384933
6,53.52941176
7,54.40660475
8,54.33952528
9,54.29308566
10,54.07636739
11,54.71104231
12,54.65944272
13,54.62332301
1,51.65118679
2,54.77812178
3,54.38596491
4,54.05572755
5,60.54695562
6,64.24664603
8,64.24148607
9,64.2002064
10,64.23116615
1,51.61506708
2,62.80701754
3,64.32920537
4,64.2879257
5,64.29308566
6,64.31372549
7,64.35500516
8,64.36016512
9,64.36016512
10,64.35500516
13,64.36016512
14,64.37564499
15,64.38596491
16,64.37048504
17,64.37048504
18,74.29308566
1,51.73374613
2,61.13003096
5,61.23839009
6,64.5252838
7,64.42208462
8,64.31888545
9,64.32920537
10,64.32404541
11,64.32404541
1,51.68214654
2,51.5995872
3,51.5995872
4,64.56140351
5,64.56140351
6,64.51496388
7,64.41692466
9,64.44272446
10,64.46336429
1,51.625387
2,51.5995872
3,51.5995872
4,64.25180599
5,64.34468524
6,64.33952528
7,64.39628483
9,64.42724458
10,64.46852425
11,64.48400413
12,64.35500516
14,64.32404541
15,64.28276574
16,64.27760578
18,64.2621259
19,64.22084623
1,51.60474716
2,51.5995872
3,57.43550052
4,64.16924665
6,64.18472652
7,64.09700722
9,64.05572755
10,64.01444788
11,63.95768834
12,63.85964912
13,63.85448916
14,63.84416925
1,51.70278638
2,58.25077399
3,57.91021672
4,64.45820433
5,64.36016512
6,64.31888545
7,64.31888545
9,64.33952528
10,64.31372549
11,64.30856553
12,64.28276574
13,64.22600619
14,64.22084623
15,64.06088751
16,64.04540764
1,51.60474716
2,51.75954592
3,51.5995872
4,51.5995872
5,51.5995872
6,64.27760578
7,64.31372549
9,64.31888545
10,64.24148607
12,64.28276574
13,64.2621259
1,51.61506708
2,62.20330237
3,64.31888545
4,64.36532508
6,64.39628483
7,64.31372549
8,64.25180599
9,64.2621259
10,64.52012384
11,64.50464396
12,64.45304438
13,64.46852425
14,64.47884417
1,51.62022704
2,62.62125903
3,64.55624355
4,64.37564499
5,64.2879257
6,64.23116615
7,64.21568627
8,64.20536636
9,64.21568627
10,64.13828689
11,64.12280702
14,64.12796698
15,64.09184727
16,64.06604747
1,51.60474716
2,58.77192982
3,64.10732714
4,64.15376677
6,64.10216718
7,63.79256966
9,63.75128999
11,63.75128999
1,51.63570691
2,64.26728586
3,64.22084623
4,64.16408669
5,64.1124871
6,64.07636739
8,64.09700722
10,64.1124871
11,64.11764706
1,51.60474716
2,64.32920537
3,64.22084623
4,64.23116615
6,64.14860681
7,64.04540764
8,64.04540764
9,64.42208462
10,64.42724458
12,64.47884417
13,64.48916409
15,64.5252838
1,51.60474716
2,63.89576883
5,63.85964912
6,63.71517028
7,63.55521156
9,63.47781218
10,63.4004128
11,63.30237358
12,63.13209494
13,62.91021672
14,62.71929825
1,51.60990712
2,56.58410733
3,55.81011352
4,55.76367389
5,64.25696594
6,64.23116615
9,64.19504644
10,64.16924665
11,64.1124871
13,64.07120743
14,63.98864809
15,63.92156863
16,63.85964912
17,63.77708978
18,63.74613003
1,51.60990712
2,51.5995872
3,63.875129
5,63.96800826
6,64.08152735
7,64.05572755
9,64.2879257
10,64.30856553
11,64.35500516
12,64.39628483
13,64.42208462
14,64.41176471
15,64.43240454
16,64.41176471
1,51.71826625
2,64.46852425
3,64.53560372
5,64.57688338
6,64.32404541
7,64.31372549
9,64.20536636
10,64.18988648
11,64.20536636
12,64.21568627
1,51.60474716
2,51.5995872
3,57.08462332
4,56.81630547
5,56.6873065
6,61.26418989
7,61.15583075
8,60.95459236
9,60.31991744
10,59.99484004
11,59.78844169
12,59.56140351
13,59.21568627
14,59.0505676
15,63.97316821
1,51.60990712
2,51.74922601
3,62.37874097
4,62.26006192
5,61.23323013
6,60.92879257
7,60.30443756
9,59.71620227
10,64.46336429
11,64.47884417
12,64.47368421
13,64.46852425
15,64.48400413
16,64.47884417
17,64.48400413
19,64.47884417
20,64.46852425
21,74.2879257
1,51.61506708
2,51.5995872
3,51.5995872
4,51.5995872
5,51.5995872
6,51.5995872
7,54.64396285
8,54.55108359
9,58.17337461
10,58.13209494
11,64.27760578
12,64.16924665
1,51.60474716
2,57.30134159
3,56.95562436
4,56.82146543
6,56.68214654
7,56.54282766
8,56.25386997
9,56.10939112
10,55.75335397
11,55.63467492
12,55.59855521
13,55.54695562
14,55.51599587
15,55.31991744
16,55.29927761
1,51.60474716
2,53.11661507
3,64.30856553
4,64.03508772
5,63.86996904
6,63.80288958
7,63.76160991
9,63.48297214
10,63.45201238
11,63.35913313
12,63.10629515
14,62.90505676
15,62.78637771
1,51.60474716
2,64.13828689
3,64.16408669
4,64.1744066
5,64.08668731
6,64.00412797
7,63.85964912
8,63.80804954
10,63.6377709
11,63.47781218
12,62.93085655
13,62.8379773
14,62.34262126
15,61.65634675
1,51.60474716
2,55.81011352
3,59.30856553
5,58.91640867
6,58.46749226
7,58.21465428
9,57.8998968
11,57.74509804
12,57.66769866
1,51.68214654
2,64.50980392
3,64.43240454
4,64.2002064
7,64.23632611
8,64.25180599
9,64.2621259
10,64.22084623
1,51.60990712
2,51.5995872
3,51.5995872
4,51.5995872
5,63.86996904
6,63.75644995
7,63.72033024
8,63.6377709
9,63.53457172
10,63.44685243
11,63.31785346
13,63.24045408
14,63.09081527
15,62.95149639
16,64.19504644
1,51.60474716
2,51.5995872
3,51.5995872
4,61.03199174
5,59.98968008
6,59.5872033
7,59.41176471
8,64.36532508
10,64.30856553
11,64.31888545
13,64.32404541
14,64.33952528
1,51.72342621
2,62.23942208
3,60.61403509
4,59.46852425
5,59.21052632
6,64.58204334
7,64.50980392
8,64.53044376
9,64.36016512
10,64.36532508
11,64.32920537
12,64.32920537
14,64.34468524
16,64.35500516
17,64.2621259
18,64.21568627
1,51.61506708
2,63.58617131
3,63.80288958
4,63.75644995
5,63.70485036
8,63.62229102
9,63.50361197
1,51.625387
2,51.5995872
3,51.5995872
4,55.29411765
5,64.64912281
6,64.66976264
7,64.41692466
8,64.40144479
9,64.42724458
10,64.45304438
12,64.26728586
14,64.27244582
16,64.2879257
1,51.60990712
2,64.24148607
3,64.22084623
4,64.20536636
6,64.24664603
7,64.22600619
9,64.21052632
10,64.18988648
11,64.19504644
1,51.62022704
2,51.5995872
3,51.5995872
4,63.98348813
5,63.98864809
7,63.93188854
8,63.83384933
10,63.73065015
11,63.69453044
12,63.61713106
13,63.48297214
14,63.38493292
15,63.374613
1,51.61506708
2,64.52012384
3,64.44272446
4,64.57172343
5,64.53560372
6,64.47884417
7,64.49432405
8,64.50980392
10,64.55624355
11,64.59236326
12,64.43240454
13,64.44788442
14,64.5252838
16,64.55108359
17,64.53560372
18,74.2879257
1,51.625387
2,63.89060888
4,64.38080495
6,64.15376677
7,64.13828689
8,64.08152735
9,64.03508772
10,63.93188854
1,51.60990712
2,51.9246646
3,52.04334365
4,55.19607843
5,63.11661507
6,62.87409701
8,62.78121775
9,62.45614035
10,61.5995872
11,64.1124871
12,64.10732714
13,64.09700722
1,51.60990712
2,51.5995872
3,51.5995872
4,51.63054696
5,51.5995872
6,51.5995872
7,51.5995872
8,51.5995872
9,51.5995872
10,57.38906089
11,57.33230134
12,57.15170279
13,57.0123839
14,56.88854489
15,56.85242518
1,51.60474716
2,57.29618163
3,64.5252838
4,64.36016512
6,64.26728586
7,64.27244582
9,64.24148607
10,64.25696594
11,64.23116615
12,64.2002064
1,51.60474716
2,51.5995872
3,51.5995872
4,51.5995872
5,51.5995872
6,51.5995872
7,51.5995872
8,57.44582043
10,57.1001032
11,56.88854489
12,56.75954592
13,56.72342621
14,56.67182663
15,64.499484
16,64.5252838
18,64.53560372
1,51.60474716
2,63.19401445
3,61.6873065
5,60.46955624
6,59.84004128
7,59.56656347
8,59.13312693
9,58.6377709
11,58.19917441
12,58.10113519
13,58.03405573
14,57.98245614
1,51.60474716
2,51.5995872
3,51.5995872
4,51.5995872
5,64.17956656
6,64.10732714
8,64.07120743
9,63.88544892
10,63.81320949
11,63.80288958
12,63.75128999
13,63.68937049
14,63.64293086
15,63.58101135
16,63.49845201
17,63.48813209
1,51.62022704
2,51.5995872
3,51.5995872
4,51.5995872
5,51.5995872
6,51.5995872
7,59.41692466
8,58.85448916
9,58.53973168
10,58.3126935
11,58.15273478
12,57.9876161
13,57.88441692
14,63.74613003
16,63.67905057
1,51.60990712
2,51.5995872
3,64.10216718
4,64.08152735
5,64.07636739
6,64.07120743
7,64.40144479
8,64.42724458
10,64.41692466
11,64.42724458
13,64.42724458
14,64.38596491
15,64.38596491
1,51.60474716
2,51.5995872
3,51.5995872
4,54.27760578
5,64.39112487
7,64.38080495
9,64.25180599
10,64.22084623
11,64.22600619
12,64.36532508
13,64.36016512
14,64.37048504
15,64.3498452
16,64.36532508
17,64.37564499
1,51.71826625
2,63.67389061
3,64.37564499
4,64.18988648
5,64.1744066
6,64.2621259
7,64.28276574
9,64.27760578
10,64.36532508
11,64.30856553
12,64.34468524
1,51.60474716
2,56.39318885
3,56.19195046
4,55.7120743
5,55.58307534
7,55.49535604
8,63.41073271
9,63.34881321
11,63.07017544
15,62.86893705
1,51.61506708
2,51.5995872
3,64.21568627
6,64.22084623
7,64.18988648
8,64.16924665
9,64.13828689
10,64.09184727
1,51.60474716
2,64.06088751
3,64.13828689
4,64.16408669
5,64.17956656
6,64.24148607
7,64.16408669
8,64.18988648
10,64.18988648
1,51.60474716
2,51.5995872
3,51.5995872
4,56.40866873
5,56.10423117
6,59.27244582
7,59.00412797
8,58.64293086
9,58.28173375
10,58.16821465
11,58.03921569
12,57.99793602
13,57.91021672
14,57.85345717
15,57.8121775
16,74.2879257
1,51.61506708
2,64.17956656
3,64.17956656
4,64.21568627
5,64.27244582
7,64.16924665
8,64.2002064
9,64.13312693
11,64.22084623
12,64.20536636
1,51.60474716
2,64.16924665
3,64.36016512
5,64.25696594
7,64.30340557
8,64.34468524
9,64.21052632
10,64.18988648
12,64.18988648
1,51.60474716
2,55.72755418
3,55.60371517
4,64.55108359
5,64.33952528
6,64.36532508
8,64.20536636
9,64.23116615
10,64.13828689
11,64.14344685
12,64.08152735
13,64.08668731
15,64.09184727
16,48.4004128
1,51.60474716
2,62.71929825
4,64.19504644
5,64.2621259
6,64.14860681
8,64.19504644
9,64.1744066
10,64.18472652
1,51.60474716
2,64.20536636
3,64.36532508
6,64.30340557
7,64.16924665
9,64.0247678
10,63.99380805
11,63.84416925
1,51.62022704
2,51.5995872
3,51.5995872
4,51.5995872
5,51.5995872
6,51.5995872
7,51.5995872
8,56.3880289
9,56.23323013
10,55.90815273
11,64.2621259
12,64.20536636
1,51.60474716
2,52.04334365
3,63.4004128
4,63.09597523
5,62.73993808
6,62.40970072
7,64.04540764
8,63.99380805
10,64.00412797
11,64.01960784
12,64.00412797
13,64.07120743
14,64.05572755
1,51.60990712
2,64.36532508
3,64.31888545
5,64.35500516
6,64.45304438
7,64.47368421
8,64.41176471
10,64.44788442
11,64.27760578
12,64.18988648
13,64.16408669
14,64.09184727
1,51.60474716
2,51.5995872
3,51.5995872
4,54.38080495
5,53.76160991
6,64.33436533
7,64.27244582
8,64.27244582
9,64.16924665
10,64.17956656
11,64.12796698
12,64.07636739
13,64.10732714
1,51.60474716
2,51.5995872
3,51.5995872
4,57.80701754
5,57.77605779
6,63.99896801
9,63.98864809
10,63.92156863
11,63.89576883
12,63.86996904
15,63.80288958
1,51.60474716
2,51.5995872
3,51.5995872
4,51.5995872
5,55.21155831
6,55.03095975
7,54.80392157
8,54.72652219
9,54.68524252
1,51.60474716
2,64.23116615
4,63.98864809
5,63.82868937
6,63.51909185
8,63.32817337
9,63.25077399
10,62.90505676
11,62.6006192
12,61.84726522
13,64.0247678
1,51.60474716
2,51.5995872
3,55.52631579
4,55.44375645
5,59.18988648
6,58.71517028
7,58.50361197
8,58.18369453
10,58.02373581
12,57.94117647
13,57.85345717
14,57.80185759
1,51.60474716
2,55.69659443
4,55.56759546
5,55.02579979
6,54.81940144
7,54.77296182
8,58.06501548
9,57.93601651
10,57.80701754
11,57.43034056
12,57.43034056
13,63.89060888
14,63.80804954
1,51.60990712
2,62.80701754
3,61.84210526
4,60.93395253
5,64.25180599
6,64.24664603
7,64.18472652
9,64.16408669
10,64.11764706
11,64.13312693
12,64.13828689
13,64.01960784
1,51.67698658
2,58.84416925
3,58.18369453
4,57.98245614
5,63.9628483
6,64.04540764
7,64.04024768
8,64.07636739
10,64.05572755
12,64.04024768
13,64.04024768
14,64.44788442
15,64.48916409
16,64.52012384
17,64.52012384
1,51.81630547
2,63.64293086
3,64.19504644
4,64.25696594
5,64.12796698
6,64.09700722
8,64.04540764
9,64.00928793
10,63.91640867
11,63.84416925
12,63.77708978
14,63.73065015
15,63.68937049
16,63.64293086
17,63.59649123
1,51.60990712
2,51.5995872
3,51.5995872
4,55.43859649
5,55.23219814
6,55.03095975
7,55.01031992
8,54.79360165
9,54.73684211
11,54.60784314
12,54.5252838
13,64.32920537
1,51.60474716
2,64.06604747
4,64.12280702
6,64.22084623
7,64.33952528
8,64.22600619
9,64.27244582
1,51.64602683
2,63.45201238
3,64.14344685
4,64.14344685
5,64.03508772
7,64.07120743
9,64.05572755
10,64.14344685
12,64.15892673
13,64.14860681
15,64.1124871
1,51.60474716
2,55.69659443
3,55.43343653
4,55.98555212
5,55.89783282
6,55.49535604
8,55.42311662
9,55.37151703
10,64.07636739
11,64.02992776
12,63.95252838
14,63.90092879
15,63.86480908
1,51.61506708
2,51.66666667
3,52.9876161
4,62.93085655
5,61.54798762
7,60.98555212
8,60.54179567
9,59.97420021
10,59.69556244
11,59.54076367
13,59.22084623
1,51.60990712
2,60.86687307
4,60.28379773
5,64.41692466
6,64.46852425
9,64.499484
1,51.625387
2,56.81630547
3,56.82662539
4,63.53457172
5,63.43653251
7,63.15789474
8,62.87409701
10,62.3993808
11,61.60990712
12,61.13519092
13,60.93911249
14,60.55211558
1,51.60474716
2,51.5995872
3,64.33952528
4,64.38596491
5,64.34468524
7,64.33952528
9,64.3498452
10,64.2002064
11,64.17956656
12,64.15376677
13,64.16408669
1,51.60474716
2,56.37254902
3,56.53250774
4,57.54901961
5,60.11867905
6,59.70588235
7,59.34468524
9,59.08152735
11,58.60681115
12,58.40557276
13,58.29205366
14,58.1630547
15,58.10629515
16,57.98245614
17,57.94117647
18,57.88441692
19,57.88441692
20,64.02992776
21,74.28276574
1,51.60474716
2,54.86584107
3,54.75232198
4,54.8245614
5,54.79360165
6,55.03611971
7,64.07636739
11,63.98864809
1,51.60474716
2,55.49019608
3,64.51496388
5,64.52012384
6,64.52012384
8,64.47884417
9,64.25696594
10,64.27244582
11,64.15376677
12,64.09700722
13,64.10732714
14,64.09184727
1,51.60474716
2,51.5995872
3,53.64809082
4,64.21568627
5,64.24148607
6,64.18988648
7,64.1124871
8,64.12280702
9,64.12280702
10,64.09700722
13,64.04024768
1,51.66666667
2,60.67079463
3,64.46336429
4,64.61816305
5,64.42724458
6,64.36532508
7,64.35500516
8,64.21052632
11,64.21568627
1,51.60990712
2,51.5995872
3,64.0505676
4,64.01960784
5,63.99896801
7,63.96800826
8,63.89060888
9,63.89576883
10,63.875129
12,63.80288958
13,63.70485036
14,63.61713106
16,63.59133127
17,63.57585139
1,51.60474716
2,51.5995872
3,64.22600619
4,64.31372549
5,64.32920537
6,64.38596491
7,64.41692466
8,64.40660475
11,64.44788442
12,64.46852425
13,64.45820433
14,64.46852425
15,64.5252838
1,51.60474716
2,57.5128999
3,57.31682147
4,56.85758514
5,64.3498452
6,64.30856553
7,64.34468524
10,64.24148607
11,64.19504644
12,64.16408669
13,64.08668731
14,64.00928793
15,63.98348813
1,51.72342621
2,54.89164087
3,54.46336429
4,53.76676987
5,64.39112487
6,64.32404541
7,64.31888545
8,64.30340557
9,64.28276574
11,64.27244582
1,51.60474716
2,54.0505676
3,54.10216718
4,64.34468524
5,64.27760578
6,64.24148607
9,64.19504644
10,64.12796698
12,64.09700722
13,64.08668731
14,64.08152735
15,64.07120743
16,64.05572755
1,51.73890609
2,60.13415893
3,59.6749226
4,59.05572755
5,58.5500516
6,58.32817337
7,58.46749226
8,58.32301342
9,58.1630547
11,58.03921569
13,57.90505676
1,51.60474716
2,64.2621259
3,64.24664603
4,64.2002064
5,64.18988648
6,64.14860681
8,64.05572755
9,64.08668731
11,64.09184727
12,64.10216718
13,64.08668731
14,64.07636739
15,64.05572755
1,51.61506708
2,62.04334365
3,61.44478844
